inclusion_filter,story_condition,load_condition,analysis_scope,agent_role,dv,condition,n,mean,median,std
all_finishers,parade,high,between_subjects_first_vignette,clark,wrongness,DIV,36,5.416666666666667,6.0,1.8879315968238133
all_finishers,parade,high,between_subjects_first_vignette,clark,punishment,CC,36,3.861111111111111,1.0,6.441618154194212
all_finishers,parade,high,between_subjects_first_vignette,clark,punishment,CH,33,7.393939393939394,4.0,9.058626392627755
all_finishers,parade,high,between_subjects_first_vignette,clark,punishment,DIV,36,6.861111111111111,2.5,9.408667061439463
all_finishers,parade,high,within_subjects_deltas,clark,blame,CH-CC,105,1.1333333333333333,1.0,1.7268616858484303
all_finishers,parade,high,within_subjects_deltas,clark,blame,DIV-CC,105,0.5904761904761905,0.0,1.746949198411763
all_finishers,parade,high,within_subjects_deltas,clark,blame,"MIN(CH,DIV)-CC",105,0.20952380952380953,0.0,1.5235032888255513
all_finishers,parade,high,within_subjects_deltas,proximate,blame,CC-CH_proximate,105,2.1333333333333333,1.0,2.961505161317944
all_finishers,parade,high,within_subjects_deltas,clark,wrongness,CH-CC,105,0.9333333333333333,1.0,1.8411256311679518
all_finishers,parade,high,within_subjects_deltas,clark,wrongness,DIV-CC,105,0.1523809523809524,0.0,1.8333499832743778
all_finishers,parade,high,within_subjects_deltas,clark,wrongness,"MIN(CH,DIV)-CC",105,-0.1619047619047619,0.0,1.8817126483186775
all_finishers,parade,high,within_subjects_deltas,proximate,wrongness,CC-CH_proximate,105,1.2666666666666666,1.0,2.6174953775092042
all_finishers,parade,high,within_subjects_deltas,clark,punishment,CH-CC,105,1.7047619047619047,1.0,6.295486492968608
all_finishers,parade,high,within_subjects_deltas,clark,punishment,DIV-CC,105,0.8476190476190476,0.0,6.2446607230327205
all_finishers,parade,high,within_subjects_deltas,clark,punishment,"MIN(CH,DIV)-CC",105,-0.6,0.0,5.831941225830252
all_finishers,parade,high,within_subjects_deltas,proximate,punishment,CC-CH_proximate,105,4.561904761904762,2.0,9.504982306384827
all_finishers,parade,low,within_subjects_all_vignettes,clark,blame,CC,113,5.778761061946903,6.0,2.0690513409114413
all_finishers,parade,low,within_subjects_all_vignettes,clark,blame,CH,113,7.008849557522124,7.0,1.687641926419179
all_finishers,parade,low,within_subjects_all_vignettes,clark,blame,DIV,113,6.584070796460177,7.0,2.0560262631939095
all_finishers,parade,low,within_subjects_all_vignettes,clark,wrongness,CC,113,5.769911504424779,6.0,2.1876636655407475
all_finishers,parade,low,within_subjects_all_vignettes,clark,wrongness,CH,113,6.929203539823009,7.0,2.0120920800397744
all_finishers,parade,low,within_subjects_all_vignettes,clark,wrongness,DIV,113,6.247787610619469,7.0,2.102426206668855
all_finishers,parade,low,within_subjects_all_vignettes,clark,punishment,CC,113,4.070796460176991,2.0,6.448583474242469
all_finishers,parade,low,within_subjects_all_vignettes,clark,punishment,CH,113,7.353982300884955,4.0,9.52901617053174
all_finishers,parade,low,within_subjects_all_vignettes,clark,punishment,DIV,113,7.115044247787611,4.0,10.133706320624627
all_finishers,parade,low,within_subjects_all_vignettes,proximate,blame,CC,113,7.787610619469026,9.0,1.896666848116285
all_finishers,parade,low,within_subjects_all_vignettes,proximate,blame,CH,113,5.991150442477876,6.0,2.3848314376688244
all_finishers,parade,low,within_subjects_all_vignettes,proximate,wrongness,CC,113,7.769911504424779,9.0,1.9319163762843752
all_finishers,parade,low,within_subjects_all_vignettes,proximate,wrongness,CH,113,6.442477876106195,7.0,2.3104500686220097
all_finishers,parade,low,within_subjects_all_vignettes,proximate,punishment,CC,113,12.053097345132743,5.0,13.898124685909325
all_finishers,parade,low,within_subjects_all_vignettes,proximate,punishment,CH,113,8.56637168141593,5.0,12.049656268211473
all_finishers,parade,low,between_subjects_first_vignette,clark,blame,CC,35,5.171428571428572,6.0,2.0791077595041223
all_finishers,parade,low,between_subjects_first_vignette,clark,blame,CH,39,6.641025641025641,7.0,1.8279580135564482
all_finishers,parade,low,between_subjects_first_vignette,clark,blame,DIV,39,6.051282051282051,6.0,2.101988005733694
all_finishers,parade,low,between_subjects_first_vignette,clark,wrongness,CC,35,5.914285714285715,6.0,2.077490405887503
all_finishers,parade,low,between_subjects_first_vignette,clark,wrongness,CH,39,6.487179487179487,7.0,2.246304507545845
all_finishers,parade,low,between_subjects_first_vignette,clark,wrongness,DIV,39,5.6923076923076925,6.0,1.962193270080651
all_finishers,parade,low,between_subjects_first_vignette,clark,punishment,CC,35,3.8857142857142857,2.0,5.540075538725976
all_finishers,parade,low,between_subjects_first_vignette,clark,punishment,CH,39,7.0256410256410255,3.0,9.783141190433511
all_finishers,parade,low,between_subjects_first_vignette,clark,punishment,DIV,39,3.7435897435897436,2.0,4.6719653743194
all_finishers,parade,low,within_subjects_deltas,clark,blame,CH-CC,113,1.2300884955752212,1.0,1.9503152197489317
all_finishers,parade,low,within_subjects_deltas,clark,blame,DIV-CC,113,0.8053097345132744,0.0,2.0038285100903273
all_finishers,parade,low,within_subjects_deltas,clark,blame,"MIN(CH,DIV)-CC",113,0.26548672566371684,0.0,1.7627986024412
all_finishers,parade,low,within_subjects_deltas,proximate,blame,CC-CH_proximate,113,1.7964601769911503,2.0,2.822610531922147
all_finishers,parade,low,within_subjects_deltas,clark,wrongness,CH-CC,113,1.1592920353982301,0.0,2.1899379136723423
all_finishers,parade,low,within_subjects_deltas,clark,wrongness,DIV-CC,113,0.4778761061946903,0.0,1.941544603865435
all_finishers,parade,low,within_subjects_deltas,clark,wrongness,"MIN(CH,DIV)-CC",113,0.05309734513274336,0.0,1.8363429688835058
all_finishers,parade,low,within_subjects_deltas,proximate,wrongness,CC-CH_proximate,113,1.3274336283185841,1.0,2.61671303450158
all_finishers,parade,low,within_subjects_deltas,clark,punishment,CH-CC,113,3.2831858407079646,1.0,7.443200428373576
all_finishers,parade,low,within_subjects_deltas,clark,punishment,DIV-CC,113,3.0442477876106193,0.0,8.162839776926127
all_finishers,parade,low,within_subjects_deltas,clark,punishment,"MIN(CH,DIV)-CC",113,1.3008849557522124,0.0,7.1262654963274175
all_finishers,parade,low,within_subjects_deltas,proximate,punishment,CC-CH_proximate,113,3.4867256637168142,1.0,7.46912100901317
all_finishers,trolley,all,within_subjects_all_vignettes,clark,blame,CC,214,5.957943925233645,6.0,1.7584424063276496
all_finishers,trolley,all,within_subjects_all_vignettes,clark,blame,CH,214,6.696261682242991,7.0,1.852871150208786
all_finishers,trolley,all,within_subjects_all_vignettes,clark,blame,DIV,214,6.4953271028037385,7.0,1.6748559283605073
all_finishers,trolley,all,within_subjects_all_vignettes,clark,wrongness,CC,214,6.303738317757009,7.0,1.9991277550387243
all_finishers,trolley,all,within_subjects_all_vignettes,clark,wrongness,CH,214,6.785046728971962,7.0,1.981264533760126
all_finishers,trolley,all,within_subjects_all_vignettes,clark,wrongness,DIV,214,6.719626168224299,7.0,1.8039830346128989
all_finishers,trolley,all,within_subjects_all_vignettes,clark,punishment,CC,214,9.58411214953271,5.0,11.285868429293595
all_finishers,trolley,all,within_subjects_all_vignettes,clark,punishment,CH,214,11.429906542056075,8.0,11.661188908159751
all_finishers,trolley,all,within_subjects_all_vignettes,clark,punishment,DIV,214,10.644859813084112,7.0,11.048550421307777
all_finishers,trolley,all,within_subjects_all_vignettes,proximate,blame,CC,214,6.9392523364485985,7.0,1.8867094842109149
all_finishers,trolley,all,within_subjects_all_vignettes,proximate,blame,CH,214,4.5,5.0,2.7058448300173192
all_finishers,trolley,all,within_subjects_all_vignettes,proximate,wrongness,CC,214,7.11214953271028,8.0,2.003879349416666
all_finishers,trolley,all,within_subjects_all_vignettes,proximate,wrongness,CH,214,4.855140186915888,5.0,2.7326141380011415
all_finishers,trolley,all,within_subjects_all_vignettes,proximate,punishment,CC,214,13.336448598130842,10.0,13.554580276912338
all_finishers,trolley,all,within_subjects_all_vignettes,proximate,punishment,CH,214,8.023364485981308,2.0,12.902102164774629
all_finishers,trolley,all,between_subjects_first_vignette,clark,blame,CC,70,5.871428571428571,6.0,1.6499576505011286
all_finishers,trolley,all,between_subjects_first_vignette,clark,blame,CH,75,6.733333333333333,7.0,1.6385007429612857
all_finishers,trolley,all,between_subjects_first_vignette,clark,blame,DIV,69,6.420289855072464,7.0,1.8582550092639036
all_finishers,trolley,all,between_subjects_first_vignette,clark,wrongness,CC,70,6.3428571428571425,7.0,2.0422047923944056
all_finishers,trolley,all,between_subjects_first_vignette,clark,wrongness,CH,75,7.0,7.0,1.7084843923544981
all_finishers,trolley,all,between_subjects_first_vignette,clark,wrongness,DIV,69,6.753623188405797,7.0,1.9051462588708734
all_finishers,trolley,all,between_subjects_first_vignette,clark,punishment,CC,70,9.814285714285715,5.0,12.464782687773425
all_finishers,trolley,all,between_subjects_first_vignette,clark,punishment,CH,75,11.573333333333334,6.0,11.48462348431922
all_finishers,trolley,all,between_subjects_first_vignette,clark,punishment,DIV,69,11.231884057971014,8.0,12.20793489249107
all_finishers,trolley,all,within_subjects_deltas,clark,blame,CH-CC,214,0.7383177570093458,0.5,1.934788744388107
all_finishers,trolley,all,within_subjects_deltas,clark,blame,DIV-CC,214,0.5373831775700935,0.0,1.8779683040661734
all_finishers,trolley,all,within_subjects_deltas,clark,blame,"MIN(CH,DIV)-CC",214,0.03271028037383177,0.0,1.9365171631514664
all_finishers,trolley,all,within_subjects_deltas,proximate,blame,CC-CH_proximate,214,2.439252336448598,2.0,3.2201757456295756
all_finishers,trolley,all,within_subjects_deltas,clark,wrongness,CH-CC,214,0.48130841121495327,0.0,1.7648434657007324
all_finishers,trolley,all,within_subjects_deltas,clark,wrongness,DIV-CC,214,0.4158878504672897,0.0,1.9763697707998642
all_finishers,trolley,all,within_subjects_deltas,clark,wrongness,"MIN(CH,DIV)-CC",214,-0.1542056074766355,0.0,1.8962666743499181
all_finishers,trolley,all,within_subjects_deltas,proximate,wrongness,CC-CH_proximate,214,2.2570093457943927,1.0,3.0954035937762545
all_finishers,trolley,all,within_subjects_deltas,clark,punishment,CH-CC,214,1.8457943925233644,0.0,8.162639962047534
all_finishers,trolley,all,within_subjects_deltas,clark,punishment,DIV-CC,214,1.060747663551402,0.0,8.378995166590984
all_finishers,trolley,all,within_subjects_deltas,clark,punishment,"MIN(CH,DIV)-CC",214,-0.9766355140186916,0.0,7.6707122957872835
all_finishers,trolley,all,within_subjects_deltas,proximate,punishment,CC-CH_proximate,214,5.313084112149533,4.0,12.802586183221242
all_finishers,trolley,high,within_subjects_all_vignettes,clark,blame,CC,108,5.842592592592593,6.0,1.9342560550954955
all_finishers,trolley,high,within_subjects_all_vignettes,clark,blame,CH,108,6.685185185185185,7.0,1.8067792801709637
all_finishers,trolley,high,within_subjects_all_vignettes,clark,blame,DIV,108,6.305555555555555,6.0,1.871869140991668
all_finishers,trolley,high,within_subjects_all_vignettes,clark,wrongness,CC,108,6.212962962962963,7.0,2.153245435420099
all_finishers,trolley,high,within_subjects_all_vignettes,clark,wrongness,CH,108,6.768518518518518,7.0,2.007492886971868
all_finishers,trolley,high,within_subjects_all_vignettes,clark,wrongness,DIV,108,6.583333333333333,7.0,2.0005840268776844
all_finishers,trolley,high,within_subjects_all_vignettes,clark,punishment,CC,108,9.305555555555555,5.0,11.024576057997287
all_finishers,trolley,high,within_subjects_all_vignettes,clark,punishment,CH,108,11.064814814814815,8.0,11.523460951547262
all_finishers,trolley,high,within_subjects_all_vignettes,clark,punishment,DIV,108,10.194444444444445,6.0,10.760309842786711
all_finishers,trolley,high,within_subjects_all_vignettes,proximate,blame,CC,108,6.916666666666667,7.0,1.9723556768209558
all_finishers,trolley,high,within_subjects_all_vignettes,proximate,blame,CH,108,4.555555555555555,5.0,2.6522194314898955
all_finishers,trolley,high,within_subjects_all_vignettes,proximate,wrongness,CC,108,7.046296296296297,8.0,2.0841379546929617
all_finishers,trolley,high,within_subjects_all_vignettes,proximate,wrongness,CH,108,4.787037037037037,5.0,2.737933342736752
all_finishers,trolley,high,within_subjects_all_vignettes,proximate,punishment,CC,108,12.416666666666666,8.0,12.717729915578781
all_finishers,trolley,high,within_subjects_all_vignettes,proximate,punishment,CH,108,8.666666666666666,2.0,13.903539521105886
all_finishers,trolley,high,between_subjects_first_vignette,clark,blame,CC,37,5.621621621621622,6.0,1.737676471475493
all_finishers,trolley,high,between_subjects_first_vignette,clark,blame,CH,35,6.885714285714286,7.0,1.6228411645562084
all_finishers,trolley,high,between_subjects_first_vignette,clark,blame,DIV,36,5.972222222222222,6.0,2.1177631205875302
all_finishers,trolley,high,between_subjects_first_vignette,clark,wrongness,CC,37,6.378378378378378,7.0,2.22799550357804
all_finishers,trolley,high,between_subjects_first_vignette,clark,wrongness,CH,35,6.828571428571428,7.0,1.870604090625685
all_finishers,trolley,high,between_subjects_first_vignette,clark,wrongness,DIV,36,6.638888888888889,6.5,2.1132612275516283
all_finishers,trolley,high,between_subjects_first_vignette,clark,punishment,CC,37,10.54054054054054,5.0,12.91552595951132
all_finishers,trolley,high,between_subjects_first_vignette,clark,punishment,CH,35,11.028571428571428,5.0,11.786047868974057
all_finishers,trolley,high,between_subjects_first_vignette,clark,punishment,DIV,36,10.722222222222221,6.5,12.362642138107883
all_finishers,trolley,high,within_subjects_deltas,clark,blame,CH-CC,108,0.8425925925925926,1.0,1.8502944299023856
all_finishers,trolley,high,within_subjects_deltas,clark,blame,DIV-CC,108,0.46296296296296297,0.0,2.106624735048075
all_finishers,trolley,high,within_subjects_deltas,clark,blame,"MIN(CH,DIV)-CC",108,0.07407407407407407,0.0,1.9750958983162978
all_finishers,trolley,high,within_subjects_deltas,proximate,blame,CC-CH_proximate,108,2.361111111111111,2.0,3.336174801369969
all_finishers,trolley,high,within_subjects_deltas,clark,wrongness,CH-CC,108,0.5555555555555556,0.0,1.7419150130739978
all_finishers,trolley,high,within_subjects_deltas,clark,wrongness,DIV-CC,108,0.37037037037037035,0.0,2.228081579542183
all_finishers,trolley,high,within_subjects_deltas,clark,wrongness,"MIN(CH,DIV)-CC",108,-0.1111111111111111,0.0,2.0839095776270753
all_finishers,trolley,high,within_subjects_deltas,proximate,wrongness,CC-CH_proximate,108,2.259259259259259,2.0,3.2015486041706027
all_finishers,trolley,high,within_subjects_deltas,clark,punishment,CH-CC,108,1.7592592592592593,0.0,8.886480722597165
all_finishers,trolley,high,within_subjects_deltas,clark,punishment,DIV-CC,108,0.8888888888888888,0.0,9.827800861939128
all_finishers,trolley,high,within_subjects_deltas,clark,punishment,"MIN(CH,DIV)-CC",108,-1.4444444444444444,0.0,8.821525641392453
all_finishers,trolley,high,within_subjects_deltas,proximate,punishment,CC-CH_proximate,108,3.75,4.0,13.744072639151772
all_finishers,trolley,low,within_subjects_all_vignettes,clark,blame,CC,106,6.0754716981132075,6.0,1.5595977088586301
all_finishers,trolley,low,within_subjects_all_vignettes,clark,blame,CH,106,6.7075471698113205,7.0,1.9072142793293123
all_finishers,trolley,low,within_subjects_all_vignettes,clark,blame,DIV,106,6.688679245283019,7.0,1.430039676753393
all_finishers,trolley,low,within_subjects_all_vignettes,clark,wrongness,CC,106,6.39622641509434,7.0,1.8344805689272885
all_finishers,trolley,low,within_subjects_all_vignettes,clark,wrongness,CH,106,6.80188679245283,7.0,1.963572115744329
all_finishers,trolley,low,within_subjects_all_vignettes,clark,wrongness,DIV,106,6.8584905660377355,7.0,1.5762443564811657
all_finishers,trolley,low,within_subjects_all_vignettes,clark,punishment,CC,106,9.867924528301886,6.0,11.591520276394261
all_finishers,trolley,low,within_subjects_all_vignettes,clark,punishment,CH,106,11.80188679245283,9.0,11.842956364596159
all_finishers,trolley,low,within_subjects_all_vignettes,clark,punishment,DIV,106,11.10377358490566,7.5,11.367396355813092
all_finishers,trolley,low,within_subjects_all_vignettes,proximate,blame,CC,106,6.962264150943396,7.0,1.8043573096779695
all_finishers,trolley,low,within_subjects_all_vignettes,proximate,blame,CH,106,4.443396226415095,5.0,2.7708695168853894
all_finishers,trolley,low,within_subjects_all_vignettes,proximate,wrongness,CC,106,7.179245283018868,8.0,1.9262456442833025
all_finishers,trolley,low,within_subjects_all_vignettes,proximate,wrongness,CH,106,4.9245283018867925,5.0,2.7384323398878703
all_finishers,trolley,low,within_subjects_all_vignettes,proximate,punishment,CC,106,14.273584905660377,10.0,14.357034458920378
all_finishers,trolley,low,within_subjects_all_vignettes,proximate,punishment,CH,106,7.367924528301887,2.5,11.825175300581716
all_finishers,trolley,low,between_subjects_first_vignette,clark,blame,CC,33,6.151515151515151,6.0,1.523179489612356
all_finishers,trolley,low,between_subjects_first_vignette,clark,blame,CH,40,6.6,7.0,1.6610160622264791
all_finishers,trolley,low,between_subjects_first_vignette,clark,blame,DIV,33,6.909090909090909,7.0,1.4000811664783126
all_finishers,trolley,low,between_subjects_first_vignette,clark,wrongness,CC,33,6.303030303030303,7.0,1.8453463171727496
all_finishers,trolley,low,between_subjects_first_vignette,clark,wrongness,CH,40,7.15,7.5,1.5615574079941918
all_finishers,trolley,low,between_subjects_first_vignette,clark,wrongness,DIV,33,6.878787878787879,7.0,1.6725275737184377
all_finishers,trolley,low,between_subjects_first_vignette,clark,punishment,CC,33,9.0,5.0,12.085631965271821
all_finishers,trolley,low,between_subjects_first_vignette,clark,punishment,CH,40,12.05,9.5,11.343019993110413
all_finishers,trolley,low,between_subjects_first_vignette,clark,punishment,DIV,33,11.787878787878787,8.0,12.203374471221002
all_finishers,trolley,low,within_subjects_deltas,clark,blame,CH-CC,106,0.6320754716981132,0.0,2.0204924986514845
all_finishers,trolley,low,within_subjects_deltas,clark,blame,DIV-CC,106,0.6132075471698113,0.0,1.6187635182269515
all_finishers,trolley,low,within_subjects_deltas,clark,blame,"MIN(CH,DIV)-CC",106,-0.009433962264150943,0.0,1.9048573650832155
all_finishers,trolley,low,within_subjects_deltas,proximate,blame,CC-CH_proximate,106,2.518867924528302,2.0,3.1113651331712493
all_finishers,trolley,low,within_subjects_deltas,clark,wrongness,CH-CC,106,0.4056603773584906,0.0,1.79299325091972
all_finishers,trolley,low,within_subjects_deltas,clark,wrongness,DIV-CC,106,0.46226415094339623,0.0,1.691291579163754
all_finishers,trolley,low,within_subjects_deltas,clark,wrongness,"MIN(CH,DIV)-CC",106,-0.19811320754716982,0.0,1.6926722255807445
all_finishers,trolley,low,within_subjects_deltas,proximate,wrongness,CC-CH_proximate,106,2.2547169811320753,1.0,2.9986070440875965
all_finishers,trolley,low,within_subjects_deltas,clark,punishment,CH-CC,106,1.9339622641509433,1.0,7.394037324795379
all_finishers,trolley,low,within_subjects_deltas,clark,punishment,DIV-CC,106,1.2358490566037736,0.0,6.628297040204941
all_finishers,trolley,low,within_subjects_deltas,clark,punishment,"MIN(CH,DIV)-CC",106,-0.5,0.0,6.293231435817525
all_finishers,trolley,low,within_subjects_deltas,proximate,punishment,CC-CH_proximate,106,6.90566037735849,4.5,11.61569406481453
